RT @michaelamarall: cantando blink e pq nao 182
"O que é um pontinho roxo na cabeça do meu pênis? Sério galera, eu não sei e to preocupado, o que é?  https://t.co/7Umq9JiNv8"
Exata descrição  https://t.co/GnW6MpEihc
"Galera, terminei minha música nova ""Eu mesmo, meu Fake &amp; mais Um"" e vou tocar hoje a noite às 21hrs no meu show  na rua Aspicuelta 436"
@matchucas dou sim.
Acho que é a única coisa que eu gosto mais que maconha.
Eu amo contar piada na rua de graça.
"É viciante e é como se me separassem de um membro meu do qual eu não consigo viver sem e a dor é insuportável. Agora só amanhã, droga."
"Cara, eu juro, cada dia que eu não consigo ir contar piada na rua de graça, pq ficou corrido ou pq to cansado, da vontade de chorar mto."
RT @bomsenhor: está bom de dobrar a meta pessoal parou
@nandoviana quando Nando?  https://t.co/Om6IK7pb3p
"Quer ir no meu show na vila madalena hoje de graça? Só chegar na porta e dizer ""O Golfinho é um tubarão com Down"".  21hrs, R. Aspicuelta 436"
"RT @zgraca: Adeus contador do youtube travado em 301, parece que agora isso não vai mas acontecer segundo site oficial do YT.... será ?"
RT @luigidevides: Eu morri.  @EuSouOGabe http://t.co/6dxLm7rWTV
"O @FindingYgor vai tatuar um pedaço de pizza de pepperoni na minha mão com um ovo cozido cortado no topo e vai se chamar ""O Ovo que tudo vê"""
"Hoje na Vila Madalena ao lado do metrô Fradique Coutinho, tem meu show no Melograno. Rua Aspicuelta 436, 21hrs, R$10 http://t.co/NvnjUo9VFq"
RT @helli0: @monaretavoadora @EuSouOGabe Que vó o que... eu dou boa noite pra ele tbm
Materna hipster 💜 http://t.co/EmzGjwQT15
"RT @barbouser: ""mas eu ja nao fico tao triste assim, porque quando eu abro o freezer vc sorri pra mim"" genial @EuSouOGabe  https://t.co/APU…"
"Galeramigos, hoje tem meu show na Vila Madalena, lá no Melograno! Fica na rua Aspicuelta 436 pertinho… https://t.co/c5bH6XpJhS"
"Gente, hoje tem meu show no Melograno, bar na vila madalena que ica ao lado do metrô Fradique Coutinho. Às 21hrs https://t.co/4d4P4wGZGH"
RT @monaretavoadora: Twitter xingando participante de reality show é a versão digital da vó dando boa noite pro william bonner
RT @MarcosNamii: espero que a sua vagina caia https://t.co/sChXVPCUri
http://t.co/XSg8y9mEUq
Eu amo meus fãs http://t.co/Urqa12OCPL
"Aquela Molina cozida bem quentinha, o purê mágico. https://t.co/QhWNeIg2ZQ"
"@rafaelmordente vai ter Q ter uma plaquinha ""Canabicos apenas vaporizados no colchão de águas da paixão"""
"@corote_poetico hauhauahauaj não sei, melhor não comer."
A quem interessar; hoje eu troquei o colchão da minha cama e parece que eu tô deitado numa nuvem de grego em cima de um mar de polenta.
"Papagaio de gente depressiva não aprende a falar, aprende a chorar."
Conselheiro http://t.co/RvjknKfnGY
"O que o Faustão disse quando viu a Tempestade do Xmen? ""Ororo meu!"""
Queria um gps pra esse caminho doidão chamado Vida.
"Fumante não doa órgão, doa cigarro."
RT @_mm4rcelo: @taviao traz o @EuSouOGabe para uma temporada inteira
Gabe ao vivo no Conjunto Nacional no RISADARIA SP ::show completo:: https://t.co/eZYdpVASRS
RT @Dombroskiaresi: https://t.co/a1XVl0UDSn @EuSouOGabe  essa música diz tudo 👏👏
Te Desejo Tudo de Bom https://t.co/jktIwY80K3
Hmm hehe https://t.co/HCqZ6J6i90
Marina Overdose ❤️ https://t.co/KelVcTHyzD
O Sandro agora tem uma camerazinha. https://t.co/ijd5QXsiOy
@Girafadocao @mrpirondi @taviao @pecesiqueira tô ouvindo um cdzão agorinha mesmo.
"RT @Girafadocao: Um dos melhores convidados do rolê gourmet sem dúvidas nenhuma o @EuSouOGabe, chama mais vezes @taviao e @pecesiqueira. Ro…"
"RT @HenriqueShoow: @pecesiqueira @EuSouOGabe esses videos com o Gabe ficaram fodas dms, uns dos mais engraçados do canal. Chamem ele mais v…"
"@viniidiniz amanhã na vila madalena, vamos?"
Leãozinho http://t.co/VM5AVBR3EK
@pecesiqueira yaaaaaay PC 😍
@imadginerotaria @pecesiqueira amo!
RT @pecesiqueira: Bora matar essa larica &gt; http://t.co/9HQwrEYIac &gt; Queijo Felizão Feat. @EuSouOGabe
@carol_sfreitas eba obaaaaaaaa Yaaay vou ficar MUITO feliz.
"Se minha ex fosse um sanduíche no menu do McDonalds, ela seria o McFish, porque eu nunca mais vou comer ela de novo. https://t.co/IseImHhJyT"
"RT @jonassmarques: Ufa, essa porra desse dia vai acabar finalmente"
RT @krausssss: acho que vou ver lost
@xllycxrrxx 19
@carol_sfreitas ganhou sim e olha q é aqui sim Carol wol http://t.co/zUlt9isqxM
@DanCastanheira vou tentar agilizar
@iga1_ @xllycxrrxx yay
Passa rápido truta https://t.co/ZwPrlyOKqL
Boa pergunta https://t.co/HRmJM5MLfm
To no C3 contando piadas @xllycxrrxx
De volta a SP e já escrevendo e contando piadas novas na minha mesinha. Apareçam  pra dar um Oi caso… https://t.co/gbIlRHCiSj
"E você de BH, já cancelou seu vestibular e jantar familiar pra ir nesse show Espetacular? http://t.co/BfDUA29i3t"
RT @vii_anjos: Estacionar em Santos já é uma missão impossível. Daí os caras vão e proíbem o povo de parar o carro em várias ruas do centro.
"RT @pecesiqueira: Veja bem, eu acho que as pessoas merecem ganhar quanto dinheiro elas puderem. Mas acho que nenhuma pessoa no mundo merece…"
"RT @CuteEmergency: A baby Kangaroo, saved from a wild fire. http://t.co/54QvZaqyUj"
Sorry Jan  https://t.co/zrls1dtXQX
Cara alguém faz um mene pfvr https://t.co/o8kAQ18EeI
RT @krausssss: @EuSouOGabe vem pra itatiba bongar s2
Vou ❤️❤️❤️❤️ saudades  https://t.co/aWiClladgM
Pq minha asma ela é sinistra  https://t.co/o8kAQ18EeI
Acabei de usar o aspirador pra limpar minha barba.
AO VIVO no #Periscope: Bongada GabeShow- info sobre show do Rio https://t.co/RsBFFvJeeG
RT @lahmachado: @pecesiqueira segundo a meritocracia todo mundo merece é tomar no cu
Farei um Periscope agora e passarei infos do show do Rio
"RT @TonApell: @EuSouOGabe é foda demais, grave mais albúns, faça mais textos, nos deixe menos tristes. :)"
Vou agilizares  https://t.co/ecCvZWaZuO
RT @dingle_dangle_: @pedrooleal @EuSouOGabe Accurate
@PiantaLuqas @pedrooleal heugeuahauheu
RT @PiantaLuqas: @pedrooleal @EuSouOGabe O QUE É UM PONTINHO AZUL NUMA LATA DE ERVILHA NOSSA ESSA PIADA É MARAVILHOSA SERIO AMO ELA CONTO T…
@pedrooleal Pedroooooooo WOWOWIWIIWOOWO
RT @pedrooleal: @EuSouOGabe vc é o gabi e é engraçado PAKAS
@alvaro_alfarr um salve pra Nois
RT @alvaro_alfarr: Salve pro @EuSouOGabe que me ajudou a sair da bad e a suicidar. Beijoks de luz.
RT @amarilisfranca: Ta saindo lágrimas dos meus olhos de tanto rir...certeza que o @taviao @pecesiqueira  e o @EuSouOGabe tinham escutado C…
@Funisheer em poucas semanas e vou divulgar Fepinho
❤️ https://t.co/ZMLwemsxR4
Eu TO mal sempre entao https://t.co/Up7UfLeQVp
"RT @vestidorainbow: ""Eu sou tão depressivo que no meu aniversário ao invés de cortar o bolo eu escrevo ""bolo"" no pulso e corto."" @EuSouOGabe"
"RT @GuiAnzelotti: @EuSouOGabe A melhor coisa é eu estar mal e suas musicas e piadas me fazerem bem, mesmo ouvindo de novo e de novo, não ca…"
RT @amarilisfranca: Melhores vídeos do rolê gourmet: Os que tiveram a participação do @EuSouOGabe USHAUAHSAUSH
"Não assisti todos os ouros, vi vários, mas concordo. https://t.co/UvEBEyd7NE"
É 100% real https://t.co/Ib9ua6qc5B
@GuiAnzelotti vc q é
Sandro FUCKING Rover https://t.co/tMK93yUP7D
"@BrunoCuruja @moluscontos @pecesiqueira cara, eu e o Molusco acho Q inevitavelmente iremos sardolar esse ano, e o Pecezito também ❤️."
❤️ https://t.co/heFQbvf0v9
Eu sou o Gabe e eu conto piadas. https://t.co/yFDgbdCqhk
@Danyholy essa é Marina Overdose
RT @Girafadocao: @EuSouOGabe AUGE
Hahahahahaha NÃO CREIO
"Hahahahahahaha galera, a aeromoça da Azul veio e me disso agora ""Parabéns pelo Prêmio Multishow, torci por vc""."
Hahahaha https://t.co/xzq62ruBI6
Partiu  https://t.co/cllBW8rO5N
@Mondongu a coisa mais romântica que fizeram pra mim foi macimba
Sim  https://t.co/hS3urO8JX0
"Uma não, 7. https://t.co/jK5S87I4lb"
RT @alvaro_alfarr: Oi http://t.co/azOH2XIhyu
Hahahahaha minha piada virando realidade nos aniversários dos jove https://t.co/dZGMc3ZXcx
"Cheguei em SP, na verdade, Guarulhos. http://t.co/6xAo12C6Qp"
Realidade de um comediante  https://t.co/su9UcWLJsi
@ZauzinMatos amanhã tem Live da Paulista
"RT @tiick_: O @EuSouOGabe definindo minha vida em uma frase: ""Minha vida sexual é a camada de ozônio: não vejo, mas sei que ta acabando."""
"Agora eu to indo sentado dentro do avião, mas eu vim pro Rio assim na vdd http://t.co/HHoc3VLKN6"
E decola
Tchau RJ http://t.co/wKULg7h6W3
RT @Johnlerdo: Dia 27 vai ter @hellravani @rafaelmordente e @EuSouOGabe em BH e eu to igual idiota feliz. (Hetero)
@zitosilva aparentemente sinhê
Deitado descansando no estúdio pq: to morto http://t.co/zEchlwozS5
RT @marknorm: Thank god sleep is free.
RT @pecesiqueira: Vem assistir a Virgem Colada &gt; http://t.co/irYP6v3LqP &gt; Rolê Drinks!
RT @Spericaa: My dad taught me that you don't have to be funny to get retweets
RT @Spericaa: Lost in mini golf to an engineer so I'm ok with it
RT @Spericaa: Chipotle delivery: because it's cheaper than therapy
Erica Spera❤️ https://t.co/7p1NmjluYH
RT @nedostup: Looks like Will and Jada will both be going to Hitch.
RT @olippeb: muito eu...(olho mesmo) https://t.co/2ttqrBtJzK
Força Jonas  https://t.co/BNSNVm6RLS
"RT @marknorm: I don't get it, I updated my iTunes but I still hate all my songs."
@Simon_DeLacroix Yaaay farei isso
Escrevendo aqui pro Multishow. http://t.co/owdPrdfNya
"RT @ulissesmattos: Dica: Se vc fizer alguma merda, ponha a culpa no Zé Dirceu e fica tudo bem."
Bora! https://t.co/NiP2myOUCr
RT @Girafadocao: Ei @paulohvieira traz o @EuSouOGabe para Palmas
@paulohvieira 😘❤️ https://t.co/5fTL3nxXPe
Gabe ao vivo no Conjunto Nacional no RISADARIA SP show completo https://t.co/eZYdpVASRS
Sexta feira tá no ar no Spotify https://t.co/dcymAXxk3f
"Sonho no Rio: subir no Cristo Redentor e gritar ""BRIGA DE GALO""!"
Crassic http://t.co/1ppELDAi09
"Imagina o desperdício de água dessa políticos gastando água pra lavar jato q ninguém vai ver, aqueles bem q não manja."
Com quantos políticos se lava um jato?
RT @victortleal: operação passa um bombril jato
RT @victortleal: operação só passa uma água que ta bom jato
Dia 27 em BH FINALMENTE! http://t.co/6nvlN6aYPb
@ramoncotta aeeeeee carai!
@pedr0ks vai ter show e piada na rua during The fds
"RT @pedr0ks: VAI TER @EuSouOGabe EM BH
OH MEU DEUS"
@gabrieljamall ueba!
Dia 27 eu to em BH https://t.co/F7UXuScrVs
Eu chegando no Rio de TAM. @ Santos Dumont Airport https://t.co/sAyckKBhBr
